1504386573,8144321.0,12.8031204804,67305.0,0.105805508395
1504386591,8864303.8284,13.934955399,366419.0,0.576021819782
1504387403,8122489.21348,12.7688002476,75265.0,0.118318870653
1504387426,8572486.5,13.4762096774,71209.0,0.111942715211
1504387496,7813546.20787,12.2831324402,66983.0,0.105299314595
1504383982,19657684.449,30.9024782257,543830.0,0.854917311199
1504384019,30383391.0,47.7636153556,549769.0,0.86425359995
1504384055,52225802.6343,82.1005512078,544863.0,0.856541218638
1504384091,25791296.8454,40.5447035865,549757.0,0.864234735584
1504384127,31234681.357,49.1018697054,541856.0,0.851814123121
1504384165,66295071.0,104.21786927,542707.0,0.853151921021
1504384269,7573945.99869,11.9064736193,84202.0,0.132368106647
1504384312,61824879.5886,97.1905923231,555834.0,0.873787964535
1504384549,35277755.0,55.4577045212,379101.0,0.595958309753
1504384579,5777985.66667,9.08316931816,83321.0,0.130983147834
1504384625,5960476.33333,9.37005020017,82804.0,0.130170408099
1504384698,6135201.33333,9.64472321784,403848.0,0.634861346916
1504384732,6226905.0,9.7888841728,436534.0,0.686244733698
1504384773,5793822.0,9.10806451613,82164.0,0.129164308621
1504384815,7589788.3479,11.9313782744,90699.0,0.14258158838
1504384911,21127184.2672,33.2125766636,553679.0,0.870400238949
1504384932,6439388.88352,10.1229153045,421999.0,0.663395271332
1504384969,6160840.19922,9.68502829533,116515.0,0.183165126077
1504385016,7745986.30111,12.1769262106,117041.0,0.183992014085
1504385058,9097787.4878,14.3019988175,122911.0,0.193219832736
1504385103,5945109.44369,9.34589298197,88508.0,0.139137269698
1504385147,7041387.73281,11.0692758171,328418.0,0.516283091241
1504385193,6298398.33333,9.90127386866,442939.0,0.696313588631
1504385249,8618951.15169,13.549253524,104687.0,0.164571150097
1504385294,7601793.48958,11.9502507225,82512.0,0.129711375212
1504387789,8521516.85069,13.3960838375,334843.0,0.526383386782
1504387811,8601369.79213,13.5216150917,109151.0,0.171588693957
1504387851,8322333.28652,13.0829612125,82248.0,0.129296359178
1504387888,10757858.7996,16.9116814432,117083.0,0.184058039364
1504387926,8126562.5,12.7752035779,67260.0,0.105734767025
1504387963,8181574.35879,12.8616838942,277614.0,0.436417657046
1504388151,8382935.5,13.1782297365,69179.0,0.108751493429
1504388190,8841719.57865,13.899452271,76733.0,0.120626611331
1504388226,15129961.3895,23.7847597773,141130.0,0.221860655222
1504388492,8592444.07303,13.5075835896,106427.0,0.167306483054
1504388533,14054802.3052,22.0945769749,167425.0,0.263197195498
1504388563,8387252.5,13.1850161919,68658.0,0.107932465573
1504388586,8778951.3764,13.8007787468,111361.0,0.175062881217
1504388622,8834866.77219,13.8886794507,347192.0,0.545796390618
1504388798,17951824.6236,28.2208146633,144218.0,0.226715085204
1504388844,8095798.0,12.7268408476,64313.0,0.101101993335
1504388888,7906629.32584,12.4294619346,67422.0,0.105989435955
1504388924,8122397.0,12.7686552852,67236.0,0.105697038295
1504388962,8080929.46629,12.7034670601,69075.0,0.108588002264
1504389001,8799651.59467,13.8333201199,362178.0,0.56935483871
1504389035,8882006.74556,13.9627849235,374753.0,0.589123121424
1504389063,8314868.0,13.0712255549,70302.0,0.110516883607
1504389094,10331536.6292,16.2414900164,103638.0,0.162922090172
1504389129,9011526.5,14.1663939194,74560.0,0.117210589197
1504389230,8576203.56805,13.4820530215,363202.0,0.570964597875
1504389272,8140300.5,12.7968001321,67405.0,0.105962711438
1504389310,8974490.02959,14.1081714607,373985.0,0.58791580205
1504389337,7714434.63968,12.1273260386,211484.0,0.332459284412
1504389358,8698879.90237,13.6749039527,314658.0,0.494651952462
1504389385,8532045.5,13.4126351946,69155.0,0.108713764698
1504389431,8376762.5,13.1685255927,68933.0,0.108364773942
1504389465,14153688.6453,22.250029311,130596.0,0.205300886625
1504389512,7970494.08501,12.5298592797,73046.0,0.114830535119
1504389552,8377302.36448,13.169374276,230956.0,0.363069861033
1504389578,9749201.74157,15.3260418499,120975.0,0.190176381815
1504389612,8343010.5,13.1154664214,68784.0,0.108130541407
1504430999,9180.5,0.014432025404,1120.0,0.00176067408665
1504433007,16870.5,0.0265209394454,1167.0,0.00183455951707
1504433044,6691.0,0.0105184556373,1066.0,0.00167578444319
1504433093,656558.923077,1.03213060913,505772.0,0.795088976923
1504433121,678994.940828,1.06740071186,474926.0,0.74659812614
1504433156,60273.1179775,0.0947511758434,2120.0,0.00333270452116
1504433191,5528.4,0.00869081305414,1053.0,0.00165534804754
1504433230,10303988.4653,16.1981834643,69767.0,0.109675847324
1504433280,329112.571006,0.517374978001,277712.0,0.436571716028
1504433319,628529.02071,0.988066749528,452183.0,0.710845437968
1504433343,353303.56213,0.555403952289,280577.0,0.441075583223
1504433368,404375.5,0.63569059297,366586.0,0.576284348865
1504433397,58029.6910112,0.0912244403748,1765.0,0.00277463371691
1504433446,582472.449704,0.915664418198,431929.0,0.679005533547
1504433487,455001.426036,0.715276089473,391201.0,0.61497987801
1504433514,13570.5,0.0213332390115,1154.0,0.00181412312142
1504433560,434653.443787,0.683288442097,350876.0,0.551587750739
1504433586,72184.5786517,0.113476354543,2769.0,0.00435295227316
1504433630,107686.404494,0.169286305248,4346.0,0.00683204426838
1504433655,695894.091716,1.09396669137,494943.0,0.778065459347
1504433678,621058.189869,0.976322376075,438266.0,0.688967490411
1504433722,582124.766272,0.915117849261,425927.0,0.669570206879
1504433759,648796.784024,1.0199282903,496323.0,0.780234861347
1504433790,494542.076923,0.777435196068,353175.0,0.555201848708
1504433835,355173.248521,0.558343156198,298289.0,0.468919386279
1504433862,531170.101727,0.835015565816,408513.0,0.642194868893
1504433887,10008494.0,15.7336571716,71094.0,0.111761931711
1504433938,7091553.01618,11.1481371694,59563.0,0.0936348487707
1504433979,19602.5280899,0.0308157707506,2359.0,0.00370841979501
1504434020,7350.528,0.0115552537257,1118.0,0.00175753002578
1504434058,5506984.61062,8.65714741026,35253.0,0.0554187889078
1504434085,11011.0,0.0173096271144,1098.0,0.00172608941709
1504434131,686757.852071,1.07960424459,507555.0,0.797891907187
1504434163,451920.798817,0.710433249727,383098.0,0.6022417154
1504434189,9871567.668,15.5184048104,78279.0,0.123056970383
1504434239,7059.0,0.0110969628372,1101.0,0.00173080550839
1504434276,463769.12969,0.729059186458,330155.0,0.519013708105
1504434311,13630.5,0.0214275608376,1152.0,0.00181097906055
1504434352,608760.948549,0.95699073846,457861.0,0.719771426775
1504434404,2429.5,0.00381924794064,479.0,0.00075300257813
1504434447,559675.508876,0.879826933402,413445.0,0.649948122996
1504434474,17909.5,0.0281542790668,1178.0,0.00185185185185
1504434522,2443.98876404,0.00384202471868,479.0,0.00075300257813
1504434569,11408.5,0.0179345092121,1134.0,0.00178268251273
1504434606,7161.0,0.0112573099415,1111.0,0.00174652581274
1504434635,17894.5,0.0281306986103,1178.0,0.00185185185185
1504434682,286647.95858,0.450619314878,234767.0,0.369060869018
1504434712,615811.804734,0.968074898971,455241.0,0.715652707036
1504434752,2598.0,0.00408413506885,479.0,0.00075300257813
1504434789,13630.5,0.0214275608376,1152.0,0.00181097906055
1504434816,633609.606509,0.996053585029,490073.0,0.770409671131
1504434843,9180.5,0.014432025404,1120.0,0.00176067408665
1504434871,461017.923077,0.724734205931,347930.0,0.546956549079
1504434896,66475.5,0.104501509149,3366.0,0.00529145444256
1504434941,4785.5,0.00752295164434,1052.0,0.0016537760171
1504434986,481432.041199,0.756825820912,392988.0,0.617789096397
1504435024,620973.278107,0.9761888922,441759.0,0.694458592718
